"gene_name","n_peaks","categories","primary_category","closest_peak_distance","max_tes_signal","max_tead1_signal","has_promoter_peak","has_enhancer_peak","baseMean","log2FoldChange","padj","is_DEG","regulation","primary_category_simple"
"NFIC",1,"TEAD1_unique","TEAD1_unique",-1299,8.95491770938643,10.8711669209213,TRUE,FALSE,6363.84255407406,-1.46336738761266,1.86070602052574e-25,TRUE,"Down","TEAD1_Unique"
"NFIL3",1,"TEAD1_unique","TEAD1_unique",389,0.594885183727009,1.97697309213772,TRUE,FALSE,462.810542855106,0.563786437338885,0.0204750522235824,TRUE,"Up","TEAD1_Unique"
"NFIX",1,"TEAD1_unique","TEAD1_unique",-14518,3.37814176245911,8.78898132881617,FALSE,TRUE,5040.88518818899,-2.53560146678647,1.26909082358836e-93,TRUE,"Down","TEAD1_Unique"
"NFKB1",3,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique","Shared_equivalent",-4610,1.90355573198365,6.25394392477399,FALSE,TRUE,798.482829360816,-0.608592376422798,5.67697597694526e-06,TRUE,"Down","Shared"
"NFX1",2,"Shared_TEAD1_dominant;TEAD1_unique","Shared_TEAD1_dominant",1394,4.32596031556862,8.14860841567907,TRUE,TRUE,1347.53005274247,-0.64617674881998,4.14696128672327e-06,TRUE,"Down","Shared"
"NPAS2",2,"Shared_equivalent;TEAD1_unique","TEAD1_unique",-22941,4.71192140892299,10.4545278886352,FALSE,TRUE,63.3547287202836,-1.07471713910225,9.78871968173862e-05,TRUE,"Down","TEAD1_Unique"
"NPAS3",4,"Shared_TES_dominant;Shared_equivalent;TEAD1_unique;TES_unique","TEAD1_unique",0,2.88517324508925,2.90272450594939,TRUE,TRUE,1032.4547784615,-2.81886389341653,1.63477477080869e-83,TRUE,"Down","TEAD1_Unique"
"NR1D2",3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique","TES_unique",-1021,2.98161025091454,5.09062719677688,TRUE,TRUE,2766.6738376278,-1.29829981781382,3.71182726253691e-24,TRUE,"Down","TES_Unique"
"NR1H4",3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique","TEAD1_unique",0,2.32247164054106,9.84015269981798,TRUE,TRUE,28.5278009920578,-3.36960558105971,1.25737718720873e-12,TRUE,"Down","TEAD1_Unique"
"NR2F1",2,"Shared_TES_dominant;TES_unique","TES_unique",-83,11.7608435921403,7.80543629191976,TRUE,FALSE,1690.45441170284,-1.2170313712955,9.77001332679116e-17,TRUE,"Down","TES_Unique"
"NR4A2",1,"TES_unique","TES_unique",-37942,1.41070773519536,0.112361980619885,FALSE,TRUE,107.918389651699,-0.726685523324275,0.00303738170299472,TRUE,"Down","TES_Unique"
"NR6A1",2,"TEAD1_unique;TES_unique","TES_unique",-19832,1.57064481873165,2.53724602995248,FALSE,TRUE,261.118246283311,0.433783947820621,0.0352606070419409,TRUE,"Up","TES_Unique"
"NRF1",1,"TES_unique","TES_unique",-19595,4.02676015672011,0,FALSE,TRUE,617.981106137502,0.701226061625143,2.63290466581125e-06,TRUE,"Up","TES_Unique"
"PAX8",3,"Shared_TES_dominant;Shared_high;TEAD1_unique","TEAD1_unique",447,23.7449762358182,39.0181816315305,TRUE,TRUE,305.178765746222,2.3785410021799,3.16535880757022e-33,TRUE,"Up","TEAD1_Unique"
"PBX1",5,"Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique","TEAD1_unique",-872,11.8245582703375,10.7061050686348,TRUE,TRUE,4305.28238550755,-1.15080835719741,3.8117086676956e-19,TRUE,"Down","TEAD1_Unique"
"PBX4",2,"TEAD1_unique;TES_unique","TEAD1_unique",-11237,4.03010549760215,3.66517861954479,FALSE,TRUE,79.3249104496551,1.16116578187701,1.30955138699351e-05,TRUE,"Up","TEAD1_Unique"
"PCBP3",1,"TEAD1_unique","TEAD1_unique",6343,1.12449567627024,2.24044238722093,FALSE,TRUE,23.5349623298379,4.22845561125405,3.61261679680424e-09,TRUE,"Up","TEAD1_Unique"
"PGBD1",1,"Shared_TES_dominant","Shared_TES_dominant",14933,4.93226448490038,2.38525498118188,FALSE,TRUE,161.977008242482,-0.760963419131191,0.000548111573695766,TRUE,"Down","Shared"
"PITX2",2,"Shared_TEAD1_dominant;TEAD1_unique","TEAD1_unique",-21564,1.58593692928737,2.39089084764691,FALSE,TRUE,119.766506620006,-1.88699079931176,1.87089291896978e-16,TRUE,"Down","TEAD1_Unique"
"PLAG1",2,"TEAD1_unique;TES_unique","TES_unique",-967,1.11825521260697,1.1640222041992,TRUE,FALSE,614.298235230877,0.650077338414967,1.70806266623036e-05,TRUE,"Up","TES_Unique"
"PLAGL1",1,"TES_unique","TES_unique",-8494,2.37664692961496,0.201716392304246,FALSE,TRUE,321.424808206292,-0.609349697340043,0.000721718990303864,TRUE,"Down","TES_Unique"
"PLSCR1",2,"TEAD1_unique;TES_unique","TES_unique",0,1.53075564618696,2.80332739301067,TRUE,TRUE,2602.98567008,-1.14999799023702,6.84913756957118e-17,TRUE,"Down","TES_Unique"
"POU2F1",1,"TES_unique","TES_unique",21618,4.25421646419837,1.79308657540756,FALSE,TRUE,1788.36592186717,0.519346140042862,6.7111839720979e-05,TRUE,"Up","TES_Unique"
"POU2F2",1,"TEAD1_unique","TEAD1_unique",622,0.704415088257019,2.96414776226636,TRUE,FALSE,63.7974271681192,2.0841498214198,6.52545515362083e-12,TRUE,"Up","TEAD1_Unique"
"POU3F2",1,"TEAD1_unique","TEAD1_unique",-1665,1.50954518470746,5.23272174887124,TRUE,FALSE,4526.74268485238,0.955219422116464,4.33947364030553e-13,TRUE,"Up","TEAD1_Unique"
"PPARD",1,"TEAD1_unique","TEAD1_unique",48755,0.295060968012175,1.87876826091962,FALSE,TRUE,1471.95974444655,-0.59199298036074,5.30373653978327e-06,TRUE,"Down","TEAD1_Unique"
"PRDM1",2,"TEAD1_unique;TES_unique","TEAD1_unique",132,4.25929506137533,2.44574493121561,TRUE,TRUE,625.37362036842,1.13074522524662,2.29792593689805e-16,TRUE,"Up","TEAD1_Unique"
"PRDM16",1,"TEAD1_unique","TEAD1_unique",-18404,0.862802394578854,4.11699427117904,FALSE,TRUE,412.916089426814,-1.2620412372427,5.37284031126215e-14,TRUE,"Down","TEAD1_Unique"
"PRDM5",1,"TES_unique","TES_unique",-48064,2.82597510410207,0.433484456487118,FALSE,TRUE,92.891373385179,-1.41973347533342,9.32082317049463e-09,TRUE,"Down","TES_Unique"
"PRRX1",2,"Shared_TES_dominant;TES_unique","TES_unique",-8160,3.45662590810562,1.74548396808968,FALSE,TRUE,1671.52143135422,-2.06534801811558,1.01023716651128e-57,TRUE,"Down","TES_Unique"
"PURG",1,"TES_unique","TES_unique",39417,1.48161458553506,0,FALSE,TRUE,57.3434062974423,-1.10202492539156,0.000186475133683423,TRUE,"Down","TES_Unique"
"RARA",1,"TEAD1_unique","TEAD1_unique",-3258,3.04497052010595,5.05473504267078,FALSE,TRUE,994.437085379203,-1.11158432472782,4.32769142292744e-15,TRUE,"Down","TEAD1_Unique"
"RARB",5,"Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique","TES_unique",0,8.30962432581082,7.86038642499055,TRUE,TRUE,1057.82482264415,-3.21209099783835,1.33757706879539e-122,TRUE,"Down","TES_Unique"
"RBPJ",3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique","TEAD1_unique",0,6.85596132744364,7.64192769679237,TRUE,TRUE,1952.60357268655,-0.509738669727487,0.000115387805129602,TRUE,"Down","TEAD1_Unique"
"REST",1,"TEAD1_unique","TEAD1_unique",-14,1.99011296155794,2.5717870986849,TRUE,FALSE,3098.30956499047,-0.583667916369366,5.02600981195426e-06,TRUE,"Down","TEAD1_Unique"
"RFX3",3,"Shared_TES_dominant;TEAD1_unique;TES_unique","TES_unique",-6085,5.92875419417224,4.88321745345677,FALSE,TRUE,1461.9755153015,-0.714030390607833,1.97571700986183e-08,TRUE,"Down","TES_Unique"
"RLF",1,"TES_unique","TES_unique",25137,2.65200735691822,1.02809355381763,FALSE,TRUE,1760.33741700489,-0.439416127521466,0.00223285498873135,TRUE,"Down","TES_Unique"
"RREB1",1,"TEAD1_unique","TEAD1_unique",17738,0.199079597399123,0.811566959430532,FALSE,TRUE,1362.01881796684,-0.421995250510301,0.00400084012336451,TRUE,"Down","TEAD1_Unique"
"RUNX2",3,"Shared_TES_dominant;Shared_high;TES_unique","TES_unique",0,7.2403264058133,11.2536486154113,TRUE,TRUE,1792.22726647944,-0.998250940967586,2.27097960856377e-14,TRUE,"Down","TES_Unique"
"SIM1",2,"Shared_TEAD1_dominant;TEAD1_unique","TEAD1_unique",45577,0.847710176329432,1.49391231988663,FALSE,TRUE,32.4404261698811,-2.49858880475138,6.04641423245332e-10,TRUE,"Down","TEAD1_Unique"
"SIX5",1,"TEAD1_unique","TEAD1_unique",0,3.06729274280227,13.4839466808704,TRUE,FALSE,59.3906303501826,-1.16044285724038,0.000390185806445792,TRUE,"Down","TEAD1_Unique"
"SKI",1,"TEAD1_unique","TEAD1_unique",-12589,0.70308855384218,3.98915321381443,FALSE,TRUE,1966.52923526206,-0.617454211648309,6.796468362222e-06,TRUE,"Down","TEAD1_Unique"
"SMAD2",1,"TES_unique","TES_unique",-12835,1.39390889039406,0,FALSE,TRUE,2208.67239550671,0.26924628567178,0.0463143024256786,TRUE,"Up","TES_Unique"
"SMAD3",4,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high;TEAD1_unique","TEAD1_unique",0,10.7583831645948,53.4443143786806,TRUE,TRUE,5220.34470181836,-0.914075611738659,2.91147300653081e-14,TRUE,"Down","TEAD1_Unique"
"SMAD4",1,"Shared_high","Shared_high",-11044,6.47722458896048,6.92009421199065,FALSE,TRUE,1213.12025864069,-0.347473684833982,0.0140382897605444,TRUE,"Down","Shared"
"SMAD5",1,"TEAD1_unique","TEAD1_unique",-9163,0.656349189113148,1.35164026271828,FALSE,TRUE,1869.09785374085,-0.393622409347487,0.00688173365915736,TRUE,"Down","TEAD1_Unique"
"SNAI2",2,"TEAD1_unique;TES_unique","TEAD1_unique",0,2.96077351475049,4.07891344692225,TRUE,TRUE,209.219971187668,-0.822138522464535,0.00130104960047044,TRUE,"Down","TEAD1_Unique"
"SOX13",1,"TEAD1_unique","TEAD1_unique",2162,3.24567568233247,5.7834666919157,TRUE,FALSE,3987.13279370693,1.01928962099914,3.2363934671076e-17,TRUE,"Up","TEAD1_Unique"
"SOX3",1,"TES_unique","TES_unique",-10824,1.34161550743239,2.51950066032864,FALSE,TRUE,220.600244105615,4.26193428228506,1.56108108188622e-61,TRUE,"Up","TES_Unique"
"SOX30",1,"TES_unique","TES_unique",3496,1.93970534938609,0.20946969243281,FALSE,TRUE,13.3160300831109,-1.7303447863833,0.00321707075137257,TRUE,"Down","TES_Unique"
"SOX4",2,"Shared_TES_dominant;TES_unique","Shared_TES_dominant",0,10.4073537205139,4.39849784821946,TRUE,TRUE,5298.40961729088,1.27202209278729,2.7448319412305e-26,TRUE,"Up","Shared"
"SOX5",5,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique","TEAD1_unique",0,6.89105980657041,15.4387494604557,TRUE,TRUE,1102.50122726049,-0.644566964996708,5.17074868207424e-06,TRUE,"Down","TEAD1_Unique"
"SOX6",3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique","Shared_TEAD1_dominant",0,5.52241499157373,9.90764594289992,TRUE,TRUE,254.866073559801,-1.73371979607766,8.57693778876932e-21,TRUE,"Down","Shared"
"SOX9",1,"TES_unique","TES_unique",6126,4.71428283708825,2.18087804290258,FALSE,TRUE,7321.18586696369,-0.859477098015734,8.90218786347801e-12,TRUE,"Down","TES_Unique"
"SP1",1,"TEAD1_unique","TEAD1_unique",-81,23.1292907079061,40.4002843510021,TRUE,FALSE,2388.07394948071,-0.399699014370221,0.00245000311926609,TRUE,"Down","TEAD1_Unique"
"SREBF1",1,"TEAD1_unique","TEAD1_unique",-3296,3.70856168680575,9.99052149908883,FALSE,TRUE,1433.44804923149,-0.543184818827232,0.000350737291615699,TRUE,"Down","TEAD1_Unique"
"STAT1",1,"TES_unique","TES_unique",21296,2.04131196183736,0.245498892084941,FALSE,TRUE,15614.4408821421,-1.62762922296933,3.81161140419094e-40,TRUE,"Down","TES_Unique"
"STAT3",3,"Shared_TES_dominant;Shared_high;TEAD1_unique","TEAD1_unique",0,14.6096549891306,44.4336371693185,TRUE,FALSE,7180.7403670733,-0.54470491622428,6.52466823659624e-06,TRUE,"Down","TEAD1_Unique"
"STAT4",3,"Shared_TEAD1_dominant;Shared_equivalent;TES_unique","Shared_equivalent",-7213,1.86146908310098,4.28994316420222,FALSE,TRUE,19.6816719529543,2.39979736129332,1.92202111209858e-05,TRUE,"Up","Shared"
"STOX1",1,"TEAD1_unique","TEAD1_unique",-13589,2.15457931898608,1.30151430844474,FALSE,TRUE,61.036332633497,2.06956836304665,1.21389354630503e-11,TRUE,"Up","TEAD1_Unique"
"TBX15",3,"Shared_high;TEAD1_unique;TES_unique","TEAD1_unique",11014,7.79412606910423,7.3694559585901,FALSE,TRUE,94.8803821297078,2.75641884118833,5.58993203992166e-24,TRUE,"Up","TEAD1_Unique"
"TCF12",4,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique","Shared_TES_dominant",0,4.09212315969446,5.62200929508167,TRUE,TRUE,4482.17179367473,0.614436990092207,3.82867514693608e-06,TRUE,"Up","Shared"
"TCF4",3,"Shared_TEAD1_dominant;Shared_equivalent;TES_unique","Shared_TEAD1_dominant",0,3.91246890191002,2.84618551856875,TRUE,FALSE,3530.97501400837,-1.16018733141414,2.53259155883837e-23,TRUE,"Down","Shared"
"TCF7L1",1,"TEAD1_unique","TEAD1_unique",-43485,0.468220508498195,3.58913161803005,FALSE,TRUE,200.447855644717,-0.773410628963214,5.09305534425905e-05,TRUE,"Down","TEAD1_Unique"
"TCF7L2",2,"Shared_high;TES_unique","TES_unique",-3,15.6103330808328,10.9470778734256,TRUE,TRUE,2675.95154382555,0.913359170508259,2.92021517129249e-11,TRUE,"Up","TES_Unique"
"TEAD1",5,"Shared_TEAD1_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique","Shared_high",0,4.61274256568024,12.0736818083243,TRUE,TRUE,12993.15739354,1.57307033767246,6.14564995100841e-37,TRUE,"Up","Shared"
"TEAD4",1,"TEAD1_unique","TEAD1_unique",0,0.719228197657873,4.05493328913909,TRUE,FALSE,48.8678737870831,-2.3430508291308,1.95747930947402e-11,TRUE,"Down","TEAD1_Unique"
"TFAP2B",1,"TES_unique","TES_unique",448,3.12786157925924,0.965643185648701,TRUE,FALSE,36.0436114272785,-3.23751781683056,5.79912007803554e-15,TRUE,"Down","TES_Unique"
"TFAP2C",1,"Shared_high","Shared_high",6462,6.65126740830576,16.4890541337494,FALSE,TRUE,2346.19980310112,0.469200696263646,0.000376739138080676,TRUE,"Up","Shared"
"TFB1M",2,"TEAD1_unique;TES_unique","TEAD1_unique",-23,25.7422103096919,17.6442547106121,TRUE,FALSE,272.587985870734,-0.704106831746476,3.0504731272266e-05,TRUE,"Down","TEAD1_Unique"
"TFDP2",2,"Shared_equivalent;TEAD1_unique","TEAD1_unique",2753,2.13167578348084,2.94483486763008,TRUE,TRUE,1336.08532609027,-0.397948309537509,0.00489000905241933,TRUE,"Down","TEAD1_Unique"
"TFEB",1,"TEAD1_unique","TEAD1_unique",-6598,0.761487769879519,1.99229921905137,FALSE,TRUE,369.30100669014,-0.446102370831406,0.00996460118146411,TRUE,"Down","TEAD1_Unique"
"THRB",4,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique","Shared_TES_dominant",5633,3.19981244906798,2.78868677704892,FALSE,TRUE,280.174139608359,-1.84406465109746,3.55630287355412e-26,TRUE,"Down","Shared"
"TRPS1",4,"Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique","Shared_high",-951,8.83953666628205,10.445957676864,TRUE,TRUE,7114.16873366831,-0.655909758075821,8.37267189480535e-08,TRUE,"Down","Shared"
"TSHZ2",3,"Shared_high;TEAD1_unique;TES_unique","TES_unique",17525,8.37991473493453,8.28168879724243,FALSE,TRUE,655.01435456382,0.918131459759964,6.71583721579418e-09,TRUE,"Up","TES_Unique"
"TSHZ3",1,"TES_unique","TES_unique",-29092,3.8859750457006,2.4036577108516,FALSE,TRUE,880.864568667521,1.95423010496698,1.2439810808214e-38,TRUE,"Up","TES_Unique"
"TWIST1",1,"TES_unique","TES_unique",348,1.48809084100847,0.23878830759369,TRUE,FALSE,231.288679212261,-1.62554800883614,6.41839119135194e-17,TRUE,"Down","TES_Unique"
"UBP1",2,"TEAD1_unique;TES_unique","TEAD1_unique",-81,7.35879862341342,14.7082846401152,TRUE,TRUE,2482.67758474624,0.561911629660126,7.16740408437812e-05,TRUE,"Up","TEAD1_Unique"
"VSX1",1,"TES_unique","TES_unique",-5602,2.7447763133388,0.442047101155653,FALSE,TRUE,29.410924244866,-3.60626686358205,5.51105214219726e-14,TRUE,"Down","TES_Unique"
"ZBTB10",3,"Shared_high;TEAD1_unique;TES_unique","TES_unique",1104,4.98410059798848,11.1238911634503,TRUE,TRUE,1452.22176521595,-0.722434634287987,6.55570997796354e-09,TRUE,"Down","TES_Unique"
"ZBTB16",2,"TEAD1_unique;TES_unique","TEAD1_unique",14555,3.85249706832827,5.7506767856902,FALSE,TRUE,4.48603395378579,2.78952555691971,0.0319059917262347,TRUE,"Up","TEAD1_Unique"
"ZBTB18",1,"TES_unique","TES_unique",-19480,5.34173702355772,1.3833301294599,FALSE,TRUE,825.958612550338,-0.510887451282378,0.00116316774370555,TRUE,"Down","TES_Unique"
"ZBTB20",5,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;TEAD1_unique;TES_unique","TES_unique",0,9.04454462917139,3.73129880428314,TRUE,TRUE,7474.26146326144,-1.86697803243441,1.00598657428294e-44,TRUE,"Down","TES_Unique"
"ZBTB38",4,"Shared_TEAD1_dominant;Shared_high;TEAD1_unique;TES_unique","TES_unique",471,6.87884728339265,13.6541156227707,TRUE,TRUE,2550.63187973596,-0.616703028826861,4.81424331270488e-06,TRUE,"Down","TES_Unique"
"ZBTB4",1,"TEAD1_unique","TEAD1_unique",59,1.31908535188566,6.73252517494125,TRUE,FALSE,4414.62453681569,-0.505483352137504,0.000103915566541646,TRUE,"Down","TEAD1_Unique"
"ZBTB40",1,"TES_unique","TES_unique",48732,3.42673717693046,2.00839814742406,FALSE,TRUE,1960.04226148983,0.659979388070861,4.85909857511509e-07,TRUE,"Up","TES_Unique"
"ZBTB46",1,"TEAD1_unique","TEAD1_unique",-2140,1.13739299800661,2.31975654432509,TRUE,FALSE,248.546313673034,-0.555353283918998,0.00681457670366194,TRUE,"Down","TEAD1_Unique"
"ZBTB47",1,"TEAD1_unique","TEAD1_unique",-1715,2.1470444790405,3.28097708140205,TRUE,FALSE,255.852119171301,-1.07630087123756,1.04413847127993e-09,TRUE,"Down","TEAD1_Unique"
"ZBTB5",1,"TEAD1_unique","TEAD1_unique",0,15.6087028119738,33.9269910415277,TRUE,FALSE,650.373170933419,0.41794738245084,0.0120455543520191,TRUE,"Up","TEAD1_Unique"
"ZBTB7C",1,"TEAD1_unique","TEAD1_unique",-45363,1.16412138938904,0.969568413401407,FALSE,TRUE,7.7696166624847,2.77926331560129,0.00438198574490178,TRUE,"Up","TEAD1_Unique"
"ZEB2",4,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique;TES_unique","TEAD1_unique",0,3.69975578913125,3.63013641878883,TRUE,TRUE,1616.4997094519,-2.18872301651853,7.80636187538887e-73,TRUE,"Down","TEAD1_Unique"
"ZFAT",6,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique","TEAD1_unique",-442,12.2503620834555,22.1389039957539,TRUE,TRUE,692.184928925697,1.30443471728363,2.92933747174717e-22,TRUE,"Up","TEAD1_Unique"
"ZFHX3",2,"TEAD1_unique;TES_unique","TEAD1_unique",589,3.75795771806196,1.79907364927964,TRUE,TRUE,1228.57224134527,-0.651130683241894,2.31938504130124e-06,TRUE,"Down","TEAD1_Unique"
"ZFHX4",3,"Shared_high;TEAD1_unique;TES_unique","TEAD1_unique",-9,14.3308703967376,10.3617597028662,TRUE,TRUE,5085.98233493388,-1.45648745992431,9.41476429366043e-32,TRUE,"Down","TEAD1_Unique"
"ZFP14",1,"TES_unique","TES_unique",0,8.31977590839926,2.24934672137244,TRUE,FALSE,230.094580162556,1.18379331554563,1.38616309617427e-10,TRUE,"Up","TES_Unique"
"ZFP30",1,"TES_unique","TES_unique",0,5.80982538306956,1.21453172382133,TRUE,FALSE,406.488857502333,-0.405294412839255,0.0204549088578159,TRUE,"Down","TES_Unique"
"ZFP82",1,"TES_unique","TES_unique",11782,2.25530660703075,0.162622341818745,FALSE,TRUE,223.68419533118,-1.46492602405984,5.0140298552941e-16,TRUE,"Down","TES_Unique"
"ZFP90",1,"TES_unique","TES_unique",5664,1.66394168020565,0.091235147763605,FALSE,TRUE,8828.93099140708,3.99125015757697,1.64392941866682e-229,TRUE,"Up","TES_Unique"
"ZHX2",1,"Shared_high","Shared_high",-22554,8.21976058294544,5.42605738539649,FALSE,TRUE,537.202917195103,-1.09761461671088,9.7257214644834e-15,TRUE,"Down","Shared"
"ZNF100",1,"TES_unique","TES_unique",0,5.98159994394628,1.21932192846106,TRUE,FALSE,292.772085872196,-0.860301325831507,1.0288159905133e-07,TRUE,"Down","TES_Unique"
"ZNF107",1,"TES_unique","TES_unique",0,19.6345441179793,4.42033531268438,TRUE,FALSE,579.591408628955,-1.15297265086188,2.01017046911321e-15,TRUE,"Down","TES_Unique"
"ZNF124",1,"TES_unique","TES_unique",-7031,1.3424628382012,0.062414287089628,FALSE,TRUE,311.031032340208,0.434723656629165,0.0288851961858999,TRUE,"Up","TES_Unique"
"ZNF136",1,"TES_unique","TES_unique",0,9.00445727372574,2.99928806898958,TRUE,FALSE,489.435832025929,0.438153125586389,0.00958973628405097,TRUE,"Up","TES_Unique"
"ZNF141",1,"TES_unique","TES_unique",0,10.5505329834818,3.55351827571098,TRUE,FALSE,699.005522497473,0.60587504562448,2.4001675099226e-05,TRUE,"Up","TES_Unique"
